Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_len_lambda	tree_length
1767	1	-6703.722	-6730.004	26.28193	23.35358	5.12129
1768	0	-6703.985	-6732.463	28.47799	26.50849	4.945291
1769	1	-6714.418	-6740.021	25.60296	19.23656	5.156217
1770	0	-6696.296	-6733.124	36.82753	22.58988	4.668044
1771	1	-6693.513	-6729.919	36.40552	19.60593	4.613943
1772	0	-6700.593	-6732.602	32.00971	24.39229	4.861468
1773	1	-6698.989	-6740.988	41.99909	26.84231	4.430261
1774	0	-6704.709	-6732.482	27.77285	20.52648	5.071208
1775	1	-6706.997	-6733.663	26.66655	18.23356	5.060662
1776	0	-6701.322	-6728.595	27.27291	19.07493	5.064071
1777	1	-6687.571	-6728.37	40.79924	25.25694	4.496036
1778	0	-6700.387	-6729.436	29.04808	18.33949	4.93611
1779	1	-6702.753	-6740.285	37.53118	22.61263	4.637059
1780	0	-6687.905	-6733.451	45.54636	23.69155	4.300776
1781	1	-6717.871	-6748.99	31.11866	20.95203	4.915126
1782	0	-6686.881	-6721.297	34.41612	25.06654	4.75224
1783	1	-6694.305	-6721.555	27.2502	18.62383	5.047581
1784	0	-6700.934	-6729.015	28.08108	24.4569	5.020954
1785	1	-6693.509	-6722.499	28.98994	20.84304	5.015729
1786	0	-6701.094	-6734.922	33.82792	26.4312	4.745443
1787	1	-6690.628	-6724.893	34.26527	22.03814	4.779394
1788	0	-6697.512	-6731.268	33.75579	25.83256	4.762628
1789	1	-6703.613	-6734.882	31.26829	21.63795	4.91429
1790	0	-6708.432	-6739.508	31.07589	20.00111	4.89804
1791	1	-6689.599	-6727.855	38.25649	25.33216	4.595733
1792	0	-6700.726	-6728.734	28.00827	19.95734	5.050525
1793	1	-6703.017	-6736.502	33.48423	20.99987	4.803099
1794	0	-6700.316	-6729.77	29.45316	22.89524	4.991478
1795	1	-6701.114	-6737.839	36.72511	20.70661	4.640696
1796	0	-6698.865	-6728.83	29.96494	23.47477	4.961842
1797	1	-6688.696	-6725.771	37.07493	22.12766	4.652976
1798	0	-6697.012	-6724.425	27.41261	18.02488	5.008013
1799	1	-6709.983	-6730.575	20.59241	19.70617	5.421143
1800	0	-6699.359	-6728.045	28.68641	21.95598	5.032897
1801	1	-6685.353	-6721.299	35.94549	20.50474	4.672384
1802	0	-6690.163	-6728.834	38.67162	22.69238	4.587334
1803	1	-6690.972	-6728.863	37.89092	22.70116	4.621798
1804	0	-6689.685	-6723.104	33.41875	19.13983	4.745173
1805	1	-6711.028	-6742.311	31.28232	22.45483	4.914096
1806	0	-6699.005	-6731.096	32.09056	25.26838	4.840582
1807	1	-6691.507	-6722.288	30.78106	18.37583	4.843819
1808	0	-6692.825	-6724.105	31.2798	22.73451	4.912818
1809	1	-6704.555	-6735.305	30.75005	25.15331	4.89643
1810	0	-6714.426	-6740.149	25.72296	19.82294	5.162891
1811	1	-6697.232	-6724.457	27.22482	21.00988	5.101206
1812	0	-6689.318	-6727.344	38.02642	24.5511	4.613528
1813	1	-6691.317	-6721.312	29.99465	23.74621	4.956295
1814	0	-6698.949	-6723.43	24.48132	20.12426	5.229002
1815	1	-6714.293	-6738.598	24.30545	19.08541	5.219916
1816	0	-6707.061	-6735.875	28.81444	22.9444	5.018757
1817	1	-6690.645	-6729.945	39.30043	24.68416	4.560712
1818	0	-6695.642	-6727.111	31.46908	20.43447	4.889218
1819	1	-6696.007	-6725.824	29.8175	22.40049	4.979672
1820	0	-6697.617	-6723.321	25.70382	22.05675	5.167673
1821	1	-6693.093	-6731.139	38.04661	22.03043	4.6077
1822	0	-6703.179	-6723.1	19.92103	25.1738	5.326107
1823	1	-6685.294	-6724.742	39.4476	20.78072	4.511849
1824	0	-6697.891	-6725.32	27.42903	23.26297	5.073824
1825	1	-6687.972	-6721.645	33.67215	23.88989	4.799882
1826	0	-6694.363	-6727.418	33.0549	24.03762	4.823813
1827	1	-6693.874	-6729.738	35.86387	20.311	4.670062
1828	0	-6681.678	-6722.332	40.65326	22.87442	4.502075
1829	1	-6709.055	-6732.839	23.78393	20.14333	5.263797
1830	0	-6692.059	-6731.244	39.18445	22.40629	4.561587
1831	1	-6718.274	-6744.667	26.39309	18.76481	5.099247
1832	0	-6709.251	-6741.27	32.01917	25.16366	4.845747
1833	1	-6694.708	-6735.655	40.94685	26.87752	4.468856
1834	0	-6703.605	-6736.469	32.86341	20.00865	4.80891
1835	1	-6702.449	-6739.452	37.00262	21.11322	4.638406
1836	0	-6694.501	-6732.872	38.37053	22.6995	4.600658
1837	1	-6705.314	-6741.384	36.0692	19.35835	4.618702
1838	0	-6689.439	-6723.754	34.31519	22.40581	4.778902
1839	1	-6715.218	-6740.747	25.52896	19.68751	5.170288
1840	0	-6710.976	-6743.826	32.85051	26.17734	4.78908
1841	1	-6688.347	-6722.106	33.75878	21.98413	4.802054
1842	0	-6701.92	-6735.033	33.11274	24.14809	4.819891
1843	1	-6693.906	-6729.186	35.27994	25.18769	4.715756
1844	0	-6707.868	-6738.027	30.15888	24.56443	4.933695
1845	1	-6690.751	-6723.233	32.48156	19.71535	4.818155
1846	0	-6689.982	-6727.642	37.66031	26.38814	4.6013
1847	1	-6696.597	-6726.391	29.79396	19.69551	4.953891
1848	0	-6700.752	-6731.465	30.71323	20.79253	4.932333
1849	1	-6698.739	-6726.52	27.78055	25.81361	4.994535
1850	0	-6694.806	-6720.251	25.44526	20.52701	5.184606
1851	1	-6731.313	-6761.685	30.37171	23.85712	4.93859
1852	0	-6695.937	-6727.23	31.29339	27.1627	4.81914
1853	1	-6708.821	-6740.116	31.29494	23.68228	4.902446
1854	0	-6711.665	-6734.785	23.11956	19.40474	5.288465
1855	1	-6690.832	-6724.791	33.95974	20.69944	4.774078
1856	0	-6699.034	-6738.117	39.08344	22.61712	4.568458
1857	1	-6696.68	-6730.908	34.22829	20.21539	4.747628
1858	0	-6703.871	-6733.631	29.76037	22.26485	4.982968
1859	1	-6697.036	-6736.196	39.15985	24.05477	4.569788
1860	0	-6728.036	-6754.749	26.71291	22.33126	5.119091
1861	1	-6693.285	-6732.034	38.74937	27.02109	4.547653
1862	0	-6704.915	-6742.022	37.10728	24.23266	4.653833
1863	1	-6694.572	-6739.401	44.82885	26.39646	4.329564
1864	0	-6723.559	-6754.217	30.65844	22.7061	4.940358
1865	1	-6711.625	-6743.616	31.99081	21.26144	4.87758
1866	0	-6690.777	-6731.857	41.0798	25.96307	4.477521
1867	1	-6704.864	-6733.827	28.96375	24.22774	4.989996
1868	0	-6689.948	-6726.307	36.3589	22.56895	4.688681
1869	1	-6691.749	-6726.385	34.63506	21.86904	4.761187
1870	0	-6709.165	-6735.636	26.47022	21.03279	5.137164
1871	1	-6698.924	-6735.791	36.86704	22.06941	4.661708
1872	0	-6708.782	-6735.517	26.73499	23.81589	5.09198
1873	1	-6701.774	-6735.307	33.53318	23.83871	4.80628
1874	0	-6699.15	-6731.238	32.08826	18.886	4.802205
1875	1	-6697.915	-6725.472	27.55749	24.40937	5.043565
1876	0	-6693.493	-6726.216	32.7224	18.36982	4.737776
1877	1	-6699.691	-6728.576	28.88514	20.44675	5.015855
1878	0	-6699.67	-6732.513	32.84284	25.72762	4.800476
1879	1	-6686.494	-6720.981	34.4866	26.60582	4.716196
1880	0	-6703.235	-6736.437	33.20259	25.25059	4.796942
1881	1	-6709.714	-6738.955	29.24098	21.00205	5.005178
1882	0	-6699.086	-6728.689	29.60292	21.53204	4.991039
1883	1	-6709.864	-6733.898	24.03439	21.69998	5.247937
1884	0	-6698.883	-6730.113	31.23013	24.4625	4.892087
1885	1	-6712.354	-6736.367	24.01285	18.81152	5.227553
1886	0	-6703.774	-6731.043	27.26881	23.04878	5.084434
1887	1	-6711.593	-6739.446	27.85322	20.65412	5.068657
1888	0	-6696.771	-6730.72	33.94831	24.74123	4.776602
1889	1	-6696.605	-6730.698	34.09318	21.85109	4.785815
1890	0	-6696.781	-6737.608	40.82659	24.44251	4.499858
1891	1	-6694.258	-6727.202	32.94484	25.81523	4.794435
1892	0	-6690.755	-6725.3	34.54463	22.89401	4.769099
1893	1	-6692.14	-6726.273	34.13306	24.82768	4.767708
1894	0	-6701.234	-6725.411	24.1769	20.14098	5.244269
1895	1	-6694.533	-6724.108	29.57533	21.68907	4.992585
1896	0	-6687.768	-6722.126	34.35801	20.87476	4.75888
1897	1	-6694.476	-6726.662	32.18577	21.23381	4.868085
1898	0	-6705.703	-6732.554	26.85101	22.51724	5.110646
1899	1	-6700.749	-6733.706	32.95746	23.79877	4.830911
1900	0	-6692.007	-6726.793	34.78575	25.12495	4.736484
1901	1	-6704.689	-6737.19	32.50149	18.9121	4.781702
1902	0	-6694.211	-6731.553	37.34193	25.63165	4.627194
1903	1	-6687.748	-6731.64	43.89233	23.66173	4.370336
1904	0	-6700.532	-6730.158	29.62571	20.39208	4.978686
1905	1	-6703.759	-6730.657	26.89879	18.71996	5.070484
1906	0	-6712.202	-6742.019	29.81734	21.70451	4.981446
1907	1	-6719.865	-6740.558	20.69269	19.45011	5.414004
1908	0	-6701.975	-6736.614	34.6387	22.96775	4.764871
1909	1	-6707.483	-6738.418	30.93496	23.57501	4.919172
1910	0	-6697.448	-6728.48	31.0321	20.44273	4.910771
1911	1	-6700.25	-6729.485	29.23509	27.45724	4.884649
1912	0	-6697.258	-6731.852	34.59433	23.22777	4.765969
1913	1	-6691.37	-6723.826	32.45597	21.87649	4.860865
1914	0	-6708.039	-6734.99	26.95062	20.25566	5.108184
1915	1	-6713.484	-6747.447	33.96243	24.90321	4.773276
1916	0	-6705.991	-6737.957	31.96563	23.66894	4.874295
1917	1	-6701.483	-6734.635	33.15257	23.02418	4.829292
1918	0	-6698.812	-6731.746	32.93311	23.78272	4.832125
1919	1	-6718.847	-6741.624	22.77698	16.38834	5.154647
1920	0	-6698.025	-6732.496	34.47084	25.69278	4.737933
1921	1	-6702.109	-6736.017	33.90835	21.22448	4.786813
1922	0	-6716.531	-6755.639	39.10746	24.17965	4.571519
1923	1	-6700.008	-6734.114	34.10532	23.57434	4.784697
1924	0	-6708.696	-6738.315	29.61907	22.25446	4.989367
1925	1	-6697.663	-6731.395	33.73203	24.96707	4.781374
1926	0	-6705.396	-6735.31	29.91384	23.04032	4.969774
1927	1	-6692.815	-6725.947	33.13244	22.06722	4.83092
1928	0	-6717.863	-6748.453	30.58961	22.33116	4.945492
1929	1	-6701.086	-6730.984	29.89842	23.9595	4.956582
1930	0	-6693.767	-6726.815	33.04799	30.05727	4.658097
1931	1	-6701.152	-6734.16	33.00742	23.51255	4.831878
1932	0	-6703.639	-6735.304	31.66537	20.04321	4.869776
1933	1	-6712.068	-6739.883	27.81563	17.76264	4.968978
1934	0	-6723.902	-6756.171	32.26907	22.48092	4.870105
1935	1	-6708.573	-6734.728	26.15556	19.97955	5.14371
1936	0	-6692.031	-6724.914	32.88289	22.66508	4.842502
1937	1	-6694.077	-6727.694	33.6174	25.10293	4.78341
1938	0	-6711.295	-6737.187	25.89209	22.62624	5.151561
1939	1	-6698.503	-6732.782	34.27934	25.97578	4.739162
1940	0	-6703.374	-6737.801	34.42771	21.27746	4.763227
1941	1	-6707.394	-6735.299	27.9045	20.63035	5.065935
1942	0	-6689.973	-6721.783	31.81035	22.69155	4.889698
1943	1	-6699.718	-6735.47	35.75168	23.73798	4.713909
1944	0	-6691.274	-6725.73	34.45582	22.68918	4.773113
1945	1	-6702.211	-6730.561	28.34927	19.45696	5.020559
1946	0	-6682.321	-6712.831	30.51075	18.52212	4.866953
1947	1	-6691.786	-6724.571	32.78516	23.63494	4.840048
1948	0	-6708.512	-6734.571	26.05928	19.83599	5.146157
1949	1	-6694.433	-6726.639	32.2062	25.68961	4.826153
1950	0	-6703.026	-6729.949	26.92251	19.71296	5.100068
1951	1	-6702.192	-6734.128	31.93607	23.67151	4.875511
1952	0	-6693.445	-6726.589	33.14341	23.67446	4.824476
1953	1	-6688.342	-6727.939	39.5976	20.95704	4.510606
1954	0	-6696.618	-6736.563	39.94478	23.26679	4.535832
1955	1	-6714.896	-6747.925	33.02841	24.4279	4.819136
1956	0	-6699.159	-6731.328	32.16843	24.70493	4.849244
1957	1	-6694.303	-6731.233	36.92973	24.47199	4.659
1958	0	-6704.431	-6733.349	28.91836	23.83596	4.999918
1959	1	-6695.457	-6734.335	38.87795	26.33658	4.556074
1960	0	-6711.505	-6742.632	31.12727	19.94676	4.89394
1961	1	-6698.403	-6735.657	37.25373	21.89453	4.641819
1962	0	-6722.676	-6745.833	23.15762	19.48009	5.287762
1963	1	-6695.519	-6726.192	30.67293	21.60624	4.94168
1964	0	-6707.955	-6741.107	33.15235	26.34307	4.773307
1965	1	-6698.458	-6727.514	29.05621	21.25821	5.015589
1966	0	-6692.107	-6730.302	38.19488	24.31111	4.608457
1967	1	-6692.062	-6721.042	28.97996	22.29359	5.017831
1968	0	-6686.08	-6725.477	39.39723	22.56074	4.553965
1969	1	-6699.377	-6733.083	33.70534	23.47488	4.802504
1970	0	-6697.903	-6722.321	24.41823	18.69472	5.202132
1971	1	-6693.405	-6721.116	27.71097	19.81274	5.062376
1972	0	-6699.696	-6726.335	26.63896	22.59318	5.119021
1973	1	-6706.487	-6732.26	25.77239	19.77989	5.159644
1974	0	-6706.38	-6733.295	26.91585	24.04997	5.078908
1975	1	-6686.83	-6723.84	37.00979	23.40306	4.661863
1976	0	-6711.488	-6738.453	26.96554	23.08059	5.097043
1977	1	-6700.338	-6734.866	34.52793	25.09434	4.74729
1978	0	-6715.794	-6738.986	23.19255	18.91526	5.274007
1979	1	-6697.031	-6736.754	39.72292	22.77467	4.541835
1980	0	-6689.148	-6717.723	28.57458	22.33035	5.035732
1981	1	-6718.406	-6740.252	21.84614	21.04194	5.356934
1982	0	-6693.836	-6723.817	29.98154	25.21382	4.925448
1983	1	-6703.274	-6729.865	26.5909	19.71764	5.116989
1984	0	-6685.8	-6718.703	32.90271	24.48924	4.823269
1985	1	-6708.966	-6734.413	25.4475	21.47859	5.184349
1986	0	-6694.152	-6731.34	37.18829	23.21363	4.654287
1987	1	-6705.009	-6734.595	29.58574	20.04728	4.973627
1988	0	-6696.275	-6728.702	32.4274	21.13157	4.855361
1989	1	-6696.833	-6740.797	43.9641	28.71321	4.32529
1990	0	-6698.66	-6725.776	27.11525	23.32827	5.08609
1991	1	-6691.512	-6726.178	34.66583	23.20303	4.762992
1992	0	-6699.38	-6735.548	36.16747	22.88349	4.698197
1993	1	-6708.473	-6729.596	21.12273	21.08608	5.390839
1994	0	-6707.852	-6744.672	36.8206	24.37197	4.66443
1995	1	-6693.91	-6724.168	30.25732	21.04105	4.957191
1996	0	-6708.469	-6739.266	30.79717	20.86797	4.929368
1997	1	-6691.409	-6721.533	30.12416	18.82648	4.903399
1998	0	-6686.067	-6723.817	37.74942	23.82525	4.629464
1999	1	-6691.103	-6726.959	35.85637	25.00036	4.695792
2000	0	-6693.031	-6727.667	34.63593	24.44586	4.753087
2001	1	-6692.643	-6730.021	37.37837	23.10126	4.645935
