Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
727	1	-4103.337	-4093.937	-9.399627	2.751399	14.67564	0.369066	0.716763	1.08098	1.83319	6.337662
728	0	-4109.838	-4104.708	-5.130315	2.479912	19.14008	0.344544	0.69795	1.0784	1.87911	6.157725
729	1	-4095.86	-4098.417	2.556956	3.832021	20.04706	0.444889	0.769192	1.08439	1.70153	5.747594
730	0	-4104.27	-4096.286	-7.984698	3.40131	15.13459	0.418108	0.751577	1.08389	1.74643	6.275839
731	1	-4101.259	-4104.039	2.780334	5.043318	19.76128	0.503867	0.804991	1.08323	1.60792	5.740199
732	0	-4113.026	-4095.927	-17.09898	3.61122	15.19365	0.43164	0.760592	1.08423	1.72354	6.879507
733	1	-4111.998	-4104.086	-7.912654	4.33702	17.82979	0.47197	0.786113	1.08421	1.6577	6.331565
734	0	-4119.571	-4104.819	-14.75207	3.937625	15.19881	0.450903	0.773024	1.08441	1.69167	6.725214
735	1	-4106.114	-4093.424	-12.68959	3.126492	17.49279	0.398817	0.738299	1.08307	1.77981	6.607212
736	0	-4091.281	-4087.041	-4.239986	3.731685	18.46471	0.438986	0.765388	1.08434	1.71129	6.122207
737	1	-4101.966	-4096.919	-5.047464	3.420427	18.54249	0.419381	0.752435	1.08393	1.74425	6.164851
738	0	-4121.798	-4105.854	-15.94378	3.821215	17.18871	0.444263	0.76879	1.08438	1.70256	6.801674
739	1	-4115.138	-4102.936	-12.20208	4.641602	16.81347	0.486475	0.794833	1.08386	1.63483	6.58705
740	0	-4121.386	-4104.432	-16.95394	3.124553	14.14096	0.398674	0.738199	1.08307	1.78006	6.822499
741	1	-4123.269	-4109.453	-13.8159	2.414777	16.03495	0.338225	0.692934	1.07759	1.89125	6.683114
742	0	-4106.07	-4093.564	-12.50581	2.805911	18.9074	0.373666	0.720182	1.08137	1.82478	6.552951
743	1	-4122.31	-4107.692	-14.61768	2.803703	17.90183	0.373482	0.720046	1.08136	1.82511	6.705278
744	0	-4112.57	-4096.711	-15.8593	3.100385	15.02531	0.396882	0.736939	1.08297	1.78321	6.792526
745	1	-4122.568	-4108.01	-14.55762	2.797247	16.40375	0.372942	0.719646	1.08131	1.8261	6.730223
746	0	-4135.673	-4114.375	-21.29799	2.513693	14.90657	0.347751	0.700469	1.07878	1.873	7.152934
747	1	-4117.463	-4107.406	-10.05646	3.829527	17.71871	0.444745	0.7691	1.08439	1.70177	6.453647
748	0	-4131.399	-4114.587	-16.81244	3.649711	17.66849	0.434019	0.762152	1.08427	1.71956	6.836781
749	1	-4096.11	-4095.626	-0.4840712	3.385033	21.4709	0.417017	0.75084	1.08385	1.74829	5.855936
750	0	-4114.375	-4104.028	-10.34737	3.015775	15.58375	0.390479	0.732398	1.08259	1.79453	6.452867
751	1	-4111.589	-4115.087	3.498438	3.253546	20.41555	0.407973	0.744666	1.08351	1.76385	5.694943
752	0	-4126.169	-4110.74	-15.42845	2.905633	16.13902	0.381827	0.726166	1.08201	1.81	6.783941
753	1	-4122.339	-4104.61	-17.72874	3.141513	16.44878	0.399922	0.739074	1.08313	1.77787	6.922871
754	0	-4096.337	-4085.672	-10.66472	2.81833	14.71337	0.3747	0.720946	1.08146	1.82289	6.4266
755	1	-4110.357	-4098.269	-12.08818	2.753078	16.6996	0.369209	0.71687	1.08099	1.83293	6.580525
756	0	-4128.452	-4114.417	-14.03476	3.083747	16.59687	0.395639	0.736062	1.0829	1.7854	6.697768
757	1	-4100.993	-4095.022	-5.971644	3.078738	15.46587	0.395263	0.735796	1.08288	1.78606	6.165169
758	0	-4115.721	-4098.411	-17.30954	2.741965	14.7552	0.368259	0.71616	1.08091	1.83467	6.879893
759	1	-4116.169	-4104.388	-11.78094	3.191532	14.74328	0.403557	0.74161	1.08331	1.77152	6.504432
760	0	-4104.25	-4087.61	-16.64001	2.800447	19.28692	0.37321	0.719844	1.08134	1.82561	6.75086
761	1	-4111.771	-4101.61	-10.16085	3.018791	16.89615	0.39071	0.732563	1.08261	1.79412	6.465835
762	0	-4119.268	-4106.444	-12.82388	3.445245	20.13601	0.421021	0.753538	1.08398	1.74146	6.510012
763	1	-4121.065	-4113.968	-7.097603	3.115161	16.47308	0.397979	0.737711	1.08303	1.78128	6.277126
764	0	-4125.005	-4110.236	-14.76894	2.557073	15.75692	0.351802	0.703625	1.07925	1.86533	6.739614
765	1	-4108.932	-4094.188	-14.74385	3.36476	13.41211	0.41565	0.749914	1.08381	1.75063	6.593496
766	0	-4122.175	-4114.569	-7.605733	3.029309	18.94313	0.391517	0.733138	1.08266	1.79269	6.292803
767	1	-4098.926	-4099.785	0.8589035	4.929793	19.47748	0.499135	0.802259	1.08342	1.61518	5.841477
768	0	-4131.524	-4112.5	-19.02419	3.34856	18.00277	0.41455	0.749167	1.08377	1.75251	6.946622
769	1	-4111.212	-4107.773	-3.439146	2.906088	22.83408	0.381864	0.726192	1.08201	1.80993	5.928439
770	0	-4108.918	-4090.667	-18.25101	2.299475	13.16587	0.326582	0.683498	1.07595	1.91397	6.827895
771	1	-4100.465	-4095.793	-4.67211	3.530528	18.36638	0.426552	0.75723	1.08412	1.7321	6.146731
772	0	-4112.02	-4089.633	-22.38707	3.49734	19.10703	0.424419	0.755811	1.08407	1.7357	7.061664
773	1	-4104.373	-4098.36	-6.013812	2.890199	16.34324	0.380585	0.725261	1.08192	1.81224	6.207556
774	0	-4103.429	-4090.543	-12.88561	4.150272	19.12423	0.462432	0.78025	1.08435	1.67297	6.563622
775	1	-4124.136	-4108.365	-15.77063	2.897672	13.86208	0.381187	0.7257	1.08196	1.81115	6.716045
776	0	-4110.631	-4097.589	-13.04207	3.257248	17.28326	0.408233	0.744845	1.08352	1.7634	6.631345
777	1	-4115.006	-4104.585	-10.42065	3.477116	15.77944	0.423107	0.754935	1.08404	1.73792	6.464371
778	0	-4101.606	-4097.07	-4.535983	3.344761	19.30419	0.414292	0.748991	1.08376	1.75296	6.122865
779	1	-4122.074	-4115.279	-6.794917	3.446709	17.8597	0.421117	0.753603	1.08398	1.7413	6.268647
780	0	-4101.247	-4100.207	-1.039428	4.669674	20.5227	0.487751	0.795589	1.08383	1.63283	5.914103
781	1	-4105.137	-4098.783	-6.354736	3.194757	19.69465	0.403789	0.741771	1.08332	1.77112	6.204752
782	0	-4096.053	-4093.719	-2.333254	3.432231	17.19267	0.420163	0.752962	1.08395	1.74292	6.009928
783	1	-4096.961	-4091.844	-5.117101	3.775372	21.56271	0.44158	0.767065	1.08436	1.70699	6.067375
784	0	-4100.213	-4089.35	-10.86267	3.409793	18.1698	0.418674	0.751959	1.08391	1.74546	6.48918
785	1	-4121.942	-4103.269	-18.67352	2.015222	14.11779	0.295085	0.656623	1.07037	1.97793	6.942701
786	0	-4099.599	-4092.341	-7.2576	5.115863	16.59892	0.50682	0.806684	1.08309	1.6034	6.289468
787	1	-4108.187	-4098.505	-9.681958	2.952391	13.85969	0.385545	0.728857	1.08227	1.80333	6.276524
788	0	-4090.89	-4091.43	0.5400394	3.261784	18.82821	0.408552	0.745064	1.08354	1.76285	5.863275
789	1	-4106.445	-4101.581	-4.863839	3.758541	16.82486	0.440585	0.766422	1.08435	1.70864	6.150849
790	0	-4099.216	-4096.241	-2.974785	3.478831	16.33104	0.423218	0.75501	1.08404	1.73773	6.021087
791	1	-4110.408	-4094.204	-16.20455	3.28239	17.02132	0.409993	0.746055	1.08359	1.76036	6.820882
792	0	-4097.543	-4096.909	-0.6342448	3.211851	18.25515	0.405015	0.742622	1.08338	1.76898	5.92661
793	1	-4103.432	-4102.176	-1.256194	3.342923	17.30916	0.414166	0.748906	1.08375	1.75317	5.949995
794	0	-4104.528	-4091.942	-12.58562	3.082627	15.07398	0.395555	0.736003	1.08289	1.78555	6.577018
795	1	-4111.462	-4111.466	0.004084603	3.157442	20.14084	0.401087	0.739889	1.08319	1.77583	5.872836
796	0	-4100.663	-4096.434	-4.22928	3.041999	18.06686	0.392485	0.733827	1.08272	1.79097	6.124599
797	1	-4111.101	-4104.781	-6.319978	4.231597	18.41756	0.466649	0.782856	1.0843	1.6662	6.23564
798	0	-4121.812	-4098.498	-23.31404	2.655266	16.27837	0.3607	0.710458	1.08019	1.84865	7.268257
799	1	-4114.527	-4106.768	-7.758809	3.097787	14.76821	0.396688	0.736802	1.08296	1.78355	6.233691
800	0	-4120.48	-4101.575	-18.90523	2.412286	16.04459	0.33798	0.692737	1.07756	1.89172	7.000411
801	1	-4116.901	-4107.427	-9.473784	2.583717	18.69998	0.354253	0.70552	1.07952	1.86071	6.399056
802	0	-4105.163	-4090.668	-14.49513	3.260257	20.83945	0.408445	0.744991	1.08353	1.76303	6.549907
803	1	-4109.847	-4094.541	-15.30586	2.658032	17.41387	0.360945	0.710645	1.08021	1.8482	6.758961
804	0	-4119.103	-4104.108	-14.99497	3.387514	17.01726	0.417184	0.750953	1.08386	1.748	6.749894
805	1	-4119.406	-4106.773	-12.6326	3.263829	12.52006	0.408696	0.745163	1.08354	1.7626	6.287711
806	0	-4108.822	-4095.764	-13.05807	2.950724	15.76437	0.385414	0.728763	1.08226	1.80356	6.631195
807	1	-4114.698	-4103.463	-11.23507	3.567113	16.68012	0.428876	0.75877	1.08417	1.72818	6.529392
808	0	-4103.661	-4089.111	-14.54995	2.463212	15.38436	0.342941	0.696684	1.0782	1.88218	6.717679
809	1	-4129.815	-4112.699	-17.11618	2.301905	18.10315	0.326833	0.683704	1.07599	1.91348	6.836305
810	0	-4113.07	-4097.436	-15.63459	2.950474	14.67636	0.385394	0.728748	1.08226	1.8036	6.76255
811	1	-4124.207	-4108.125	-16.08186	3.323332	15.38437	0.412826	0.747992	1.08371	1.75548	6.817255
812	0	-4118.439	-4106.109	-12.33055	5.001525	14.3383	0.502141	0.803997	1.0833	1.61056	6.512617
813	1	-4114.698	-4099.698	-15.00071	3.152693	15.68329	0.40074	0.739646	1.08317	1.77644	6.753225
814	0	-4105.01	-4092.059	-12.95133	3.558021	16.5527	0.428301	0.75839	1.08416	1.72915	6.632529
815	1	-4125.625	-4111.567	-14.05856	2.832748	15.88141	0.375894	0.721826	1.08156	1.82072	6.69648
816	0	-4110.211	-4090.038	-20.17269	3.18995	16.64191	0.403443	0.741531	1.08331	1.77172	7.066325
817	1	-4105.994	-4108.162	2.167888	3.805918	18.70002	0.443372	0.768218	1.08438	1.70403	5.776507
818	0	-4123.096	-4118.409	-4.687013	3.83973	17.78242	0.445335	0.769478	1.08439	1.7008	6.150664
819	1	-4103.421	-4098.33	-5.091129	2.262011	17.2366	0.322666	0.680266	1.07535	1.92172	6.170832
820	0	-4111.395	-4096.833	-14.56141	4.861176	19.79201	0.496208	0.800556	1.08354	1.6197	6.616046
821	1	-4103.368	-4096.379	-6.988737	2.735283	17.68944	0.367686	0.715731	1.08086	1.83573	6.280675
822	0	-4095.547	-4090.67	-4.876354	3.486526	16.35751	0.423718	0.755344	1.08405	1.73689	6.138458
823	1	-4103.711	-4090.507	-13.20425	3.581884	16.3596	0.429806	0.759384	1.08419	1.72662	6.647584
824	0	-4104.63	-4099.675	-4.955734	3.3144	17.92835	0.412211	0.747573	1.08368	1.75653	6.165474
825	1	-4103.165	-4101.61	-1.554941	2.921367	22.3868	0.383086	0.727079	1.0821	1.80774	5.866862
826	0	-4109.134	-4103.269	-5.864963	3.349522	17.02753	0.414616	0.749211	1.08377	1.7524	6.213515
827	1	-4123.479	-4104.234	-19.24493	2.91411	16.09386	0.382506	0.726659	1.08206	1.80878	7.021003
828	0	-4108.102	-4102.627	-5.474254	2.476902	17.27363	0.344256	0.697723	1.07836	1.87966	6.193393
829	1	-4097.091	-4086.809	-10.28186	3.518415	17.81324	0.425776	0.756715	1.0841	1.7334	6.464745
830	0	-4101.214	-4094.592	-6.622753	4.722104	16.6106	0.49011	0.796982	1.08375	1.62916	6.25147
831	1	-4108.603	-4102.973	-5.629328	3.084717	16.13071	0.395711	0.736113	1.0829	1.78527	6.176449
832	0	-4101.025	-4091.119	-9.906154	3.210877	16.83075	0.404945	0.742574	1.08338	1.76911	6.450566
833	1	-4102.932	-4098.707	-4.225306	2.800358	16.6615	0.373202	0.719839	1.08134	1.82562	6.108621
834	0	-4105.266	-4093.773	-11.49365	3.651335	14.12313	0.434119	0.762218	1.08427	1.71939	6.434649
835	1	-4122.515	-4111.522	-10.9934	2.503459	16.55943	0.346784	0.699712	1.07867	1.87484	6.514289
836	0	-4103.051	-4099.1	-3.951534	3.517733	18.63521	0.425732	0.756686	1.0841	1.73348	6.104619
837	1	-4107.718	-4099.36	-8.3578	3.308004	19.38666	0.41177	0.747271	1.08367	1.75729	6.317952
838	0	-4110.038	-4094.42	-15.61776	4.036096	15.0087	0.456334	0.776448	1.08439	1.68282	6.775844
839	1	-4119.112	-4102.348	-16.76474	2.260902	21.60636	0.322549	0.680169	1.07533	1.92195	6.604374
840	0	-4131.17	-4109.068	-22.10152	2.819699	13.07402	0.374814	0.72103	1.08147	1.82269	7.111277
841	1	-4108.774	-4100.834	-7.939754	3.151991	20.46742	0.400689	0.739611	1.08317	1.77653	6.252862
842	0	-4106.263	-4100.352	-5.910902	6.26411	20.34331	0.547388	0.829085	1.08066	1.54287	6.158714
843	1	-4135.669	-4123.824	-11.84432	2.458642	16.42309	0.3425	0.696336	1.07814	1.88302	6.564957
844	0	-4115.114	-4099.202	-15.91156	2.438161	14.82087	0.340514	0.694759	1.07789	1.88684	6.788055
845	1	-4103.967	-4090.312	-13.65461	3.228637	16.91951	0.406211	0.74345	1.08343	1.76691	6.672352
846	0	-4109.819	-4096.859	-12.96017	2.598615	14.7438	0.355611	0.706567	1.07966	1.85816	6.584447
847	1	-4107.203	-4094.296	-12.90694	2.70624	15.27476	0.365177	0.713847	1.08062	1.84035	6.606859
848	0	-4116.626	-4100.621	-16.00445	2.693311	16.42847	0.36405	0.712997	1.08052	1.84244	6.818221
849	1	-4111.662	-4094.204	-17.45769	3.062759	16.65743	0.394059	0.734945	1.08281	1.78819	6.902888
850	0	-4110.87	-4094.394	-16.47608	2.136887	18.32445	0.309085	0.668823	1.07307	1.94903	6.791324
851	1	-4090.144	-4086.428	-3.71652	2.85272	16.76358	0.377537	0.723033	1.08169	1.81774	6.081027
852	0	-4094.506	-4086.991	-7.514719	3.23429	20.75845	0.406612	0.743727	1.08345	1.76621	6.218776
853	1	-4131.464	-4111.322	-20.14196	2.346037	15.0557	0.331356	0.687398	1.07665	1.9046	7.078032
854	0	-4099.762	-4096.579	-3.183255	3.077476	18.32483	0.395168	0.735729	1.08287	1.78623	6.065908
855	1	-4102.177	-4095.178	-6.998958	3.357034	20.26902	0.415126	0.749558	1.08379	1.75153	6.215305
856	0	-4095.735	-4088.54	-7.194535	3.376824	18.16434	0.416465	0.750466	1.08383	1.74923	6.287379
857	1	-4098.036	-4096.297	-1.738696	3.629961	17.12099	0.432802	0.761355	1.08425	1.72159	5.973626
858	0	-4106.345	-4091.88	-14.46542	3.526398	18.60566	0.426288	0.757055	1.08412	1.73254	6.670085
859	1	-4100.411	-4094.463	-5.94723	3.632903	18.64749	0.432984	0.761474	1.08425	1.72129	6.211481
860	0	-4118.619	-4109.686	-8.932742	3.505846	16.71999	0.424968	0.756177	1.08408	1.73477	6.391781
861	1	-4109.545	-4094.624	-14.92042	4.121977	16.15529	0.46094	0.779324	1.08436	1.67537	6.752508
862	0	-4098.017	-4092.67	-5.347052	3.30101	19.28849	0.411286	0.746941	1.08365	1.75813	6.165294
863	1	-4114.528	-4105.179	-9.348235	4.646821	15.87508	0.486713	0.794974	1.08386	1.63446	6.39968
864	0	-4094.179	-4089.706	-4.472954	3.388497	18.52426	0.41725	0.750997	1.08386	1.74789	6.134101
865	1	-4088.416	-4082.432	-5.983999	3.353145	17.12183	0.414862	0.749379	1.08378	1.75198	6.221593
866	0	-4106.882	-4095.099	-11.78296	2.989067	15.60789	0.388414	0.730921	1.08246	1.7982	6.545762
867	1	-4107.213	-4089.377	-17.83658	2.445411	15.28446	0.341219	0.69532	1.07798	1.88548	6.929759
868	0	-4103.103	-4095.761	-7.341588	3.083807	20.72974	0.395643	0.736065	1.0829	1.78539	6.21177
869	1	-4118.534	-4098.09	-20.44372	2.796075	15.90902	0.372844	0.719573	1.0813	1.82628	7.098203
870	0	-4109.676	-4105.197	-4.47882	2.449926	17.91353	0.341657	0.695667	1.07804	1.88464	6.1389
871	1	-4114.61	-4107.754	-6.855332	5.675824	21.36937	0.527936	0.818541	1.08197	1.57155	6.157794
872	0	-4098.769	-4089.23	-9.539381	3.187814	18.52843	0.403289	0.741424	1.0833	1.77199	6.407489
873	1	-4109.977	-4103.907	-6.070189	3.082129	17.43689	0.395517	0.735976	1.08289	1.78561	6.228672
874	0	-4112.62	-4100.085	-12.53524	2.53659	15.55593	0.349898	0.702146	1.07903	1.86892	6.592431
875	1	-4117.379	-4114.631	-2.74829	2.948007	16.83137	0.385199	0.728608	1.08225	1.80395	6.025299
876	0	-4125.255	-4107.254	-18.00146	2.989072	18.35503	0.388415	0.730921	1.08246	1.7982	6.873046
877	1	-4108.903	-4100.852	-8.050867	2.342725	17.52177	0.33102	0.687124	1.0766	1.90526	6.341888
878	0	-4102.806	-4105.92	3.114169	3.390229	18.72847	0.417366	0.751076	1.08386	1.74769	5.726074
879	1	-4117.66	-4104.621	-13.03868	2.825037	16.41496	0.375257	0.721356	1.0815	1.82188	6.637659
880	0	-4120.426	-4115.61	-4.816191	2.870872	15.54983	0.379019	0.724118	1.0818	1.81506	6.095838
881	1	-4101.389	-4099.527	-1.861536	4.038687	17.84275	0.456475	0.776536	1.08439	1.6826	5.992287
882	0	-4109.448	-4103.498	-5.94946	3.298202	19.94066	0.411092	0.746808	1.08364	1.75846	6.175759
883	1	-4098.249	-4094.781	-3.468288	3.691046	20.08126	0.43654	0.763799	1.08431	1.71535	6.047099
884	0	-4118.923	-4107.525	-11.39831	3.426442	17.36235	0.41978	0.752704	1.08394	1.74358	6.535268
885	1	-4115.603	-4112.574	-3.028405	4.189659	15.31331	0.464487	0.781522	1.08433	1.66966	5.963229
886	0	-4124.57	-4115.431	-9.139021	2.364382	18.1236	0.33321	0.6889	1.07691	1.90098	6.395252
887	1	-4109.619	-4103.745	-5.87419	3.990343	19.66782	0.453831	0.774874	1.0844	1.68689	6.181224
888	0	-4122.314	-4108.297	-14.01633	2.192632	14.84503	0.315234	0.67405	1.07414	1.93658	6.661413
889	1	-4110.732	-4102.319	-8.413445	3.366851	16.77691	0.415791	0.75001	1.08381	1.75039	6.361354
890	0	-4114.722	-4094.242	-20.48067	2.928939	19.43344	0.383689	0.727516	1.08214	1.80665	6.940091
891	1	-4106.889	-4099.717	-7.172556	2.287506	17.7565	0.325338	0.682474	1.07576	1.91643	6.290631
892	0	-4115.707	-4102.169	-13.53883	2.298664	14.56338	0.326497	0.683428	1.07594	1.91414	6.612695
893	1	-4118.081	-4105.408	-12.67333	3.305349	16.7955	0.411587	0.747146	1.08366	1.75761	6.615175
894	0	-4100.85	-4088.179	-12.67025	3.200323	16.12994	0.404189	0.742049	1.08334	1.77042	6.612931
895	1	-4094.782	-4092.762	-2.020669	2.682715	17.60826	0.363122	0.712296	1.08043	1.84415	5.99889
896	0	-4130.662	-4111.929	-18.73307	2.648754	14.9401	0.360121	0.710018	1.08013	1.84973	6.981745
897	1	-4117.348	-4102.716	-14.63193	3.25783	15.38964	0.408274	0.744873	1.08352	1.76333	6.723152
898	0	-4110.661	-4096.049	-14.61242	2.91067	15.1416	0.382231	0.726459	1.08204	1.80927	6.714012
899	1	-4140.803	-4111.14	-29.66365	2.34477	14.81112	0.331228	0.687293	1.07663	1.90485	7.716133
900	0	-4125.296	-4106.13	-19.16603	3.025054	15.52645	0.391191	0.732906	1.08264	1.79327	7.018586
901	1	-4115.52	-4096.347	-19.173	2.53774	13.60895	0.350006	0.702229	1.07904	1.86872	6.94167
902	0	-4097.177	-4087.397	-9.780174	2.982212	15.32707	0.387881	0.730538	1.08243	1.79915	6.40483
903	1	-4107.669	-4100.301	-7.367449	2.748954	16.00706	0.368857	0.716607	1.08096	1.83358	6.279967
904	0	-4122.364	-4101.387	-20.97626	3.002933	14.47187	0.389489	0.73169	1.08253	1.79629	7.120479
905	1	-4127.131	-4106.852	-20.27965	3.209997	17.4985	0.404882	0.74253	1.08337	1.76921	7.040852
906	0	-4107.745	-4100.109	-7.635731	3.005856	15.99113	0.389714	0.731852	1.08254	1.79589	6.296164
907	1	-4114.148	-4097.224	-16.92415	2.806231	17.01332	0.373693	0.720202	1.08138	1.82473	6.863358
908	0	-4099.777	-4087.371	-12.40533	2.349117	19.67304	0.331668	0.687651	1.07669	1.90399	6.513039
909	1	-4110.931	-4102.135	-8.79576	2.989563	17.03295	0.388453	0.730948	1.08246	1.79813	6.385652
910	0	-4094.597	-4087.064	-7.532884	2.86977	16.18784	0.378929	0.724053	1.08179	1.81523	6.296216
911	1	-4107.374	-4094.312	-13.06136	3.421345	16.14171	0.419442	0.752476	1.08393	1.74415	6.6373
912	0	-4098.741	-4083.681	-15.06001	2.955166	16.50893	0.385763	0.729015	1.08229	1.80294	6.760249
913	1	-4118.785	-4099.526	-19.25959	2.490474	17.59459	0.345552	0.698744	1.07852	1.87719	6.978503
914	0	-4115.002	-4094.603	-20.39938	4.339544	14.71826	0.472095	0.786189	1.08421	1.6575	7.08835
915	1	-4114.167	-4095.634	-18.53318	2.440332	13.83517	0.340726	0.694928	1.07792	1.88643	6.913302
916	0	-4126.776	-4100.595	-26.18096	2.940591	16.1496	0.384613	0.728185	1.08221	1.805	7.449758
917	1	-4101.888	-4091.961	-9.926719	3.591608	17.23559	0.430416	0.759786	1.08421	1.72559	6.45138
918	0	-4114.188	-4097.4	-16.78844	2.562468	18.08288	0.3523	0.704011	1.0793	1.86439	6.819068
919	1	-4105.221	-4100.85	-4.370964	2.704673	17.16343	0.365041	0.713744	1.08061	1.8406	6.128025
920	0	-4111.831	-4095.537	-16.29348	2.365125	14.99057	0.333285	0.688961	1.07692	1.90083	6.820247
921	1	-4111.395	-4106.017	-5.377898	3.847027	17.07467	0.445756	0.769747	1.08439	1.7001	6.185579
922	0	-4113.074	-4091.704	-21.36992	2.935144	13.95724	0.384181	0.727873	1.08218	1.80577	7.125455
923	1	-4117.344	-4112.13	-5.214324	4.680315	17.0778	0.488233	0.795874	1.08381	1.63208	6.176043
924	0	-4121.341	-4110.368	-10.97239	3.737003	14.87017	0.439304	0.765593	1.08434	1.71076	6.45797
925	1	-4105.769	-4102.004	-3.764953	4.48652	18.66573	0.479244	0.790514	1.08406	1.64618	6.094221
926	0	-4117.92	-4098.397	-19.52315	3.313795	13.21355	0.412169	0.747544	1.08368	1.75661	6.929726
927	1	-4088.556	-4087.55	-1.006259	3.595009	19.08445	0.430629	0.759927	1.08421	1.72523	5.942928
928	0	-4129.961	-4107.527	-22.43433	2.141284	17.97075	0.309576	0.669243	1.07315	1.94803	7.137922
929	1	-4105.46	-4098.301	-7.158595	3.467845	16.62392	0.422502	0.754531	1.08402	1.73895	6.283983
930	0	-4111.489	-4099.684	-11.80475	3.219591	14.24886	0.405567	0.743004	1.0834	1.76802	6.468227
931	1	-4099.01	-4088.879	-10.13116	3.324821	18.87025	0.412928	0.748062	1.08371	1.7553	6.428627
932	0	-4113.5	-4096.468	-17.03213	2.638208	13.91471	0.35918	0.709301	1.08004	1.85148	6.811321
933	1	-4118.885	-4101.429	-17.45605	3.097718	19.03627	0.396683	0.736799	1.08296	1.78356	6.8076
934	0	-4122.299	-4100.546	-21.75311	3.143633	13.68589	0.400077	0.739183	1.08314	1.7776	7.136593
935	1	-4112.469	-4098.314	-14.15488	3.097718	15.70734	0.396683	0.736799	1.08296	1.78356	6.699753
936	0	-4113.402	-4099.795	-13.60735	2.709359	18.7028	0.365448	0.714051	1.08065	1.83985	6.619986
937	1	-4110.714	-4103.294	-7.419747	3.361912	16.37081	0.415457	0.749783	1.0838	1.75096	6.29428
938	0	-4112.428	-4100.411	-12.0176	3.882503	16.58754	0.447789	0.771045	1.0844	1.69677	6.57621
939	1	-4117.254	-4108.023	-9.231172	2.621239	17.86144	0.357658	0.708137	1.07988	1.85432	6.405031
940	0	-4114.774	-4097.206	-17.56784	2.700984	14.92472	0.36472	0.713502	1.08058	1.8412	6.903274
941	1	-4111.267	-4097.312	-13.95445	2.437093	16.14643	0.34041	0.694677	1.07788	1.88704	6.692659
942	0	-4113.323	-4098.821	-14.50148	3.154137	18.10608	0.400845	0.73972	1.08318	1.77626	6.691767
943	1	-4113.626	-4097.723	-15.90259	2.821581	17.06025	0.37497	0.721145	1.08148	1.8224	6.802293
944	0	-4113.898	-4107.408	-6.490388	2.718878	15.76524	0.366273	0.714671	1.08073	1.83833	6.214621
945	1	-4126.554	-4113.533	-13.02129	3.860368	16.06866	0.446523	0.770238	1.0844	1.69884	6.633992
946	0	-4110.793	-4092.551	-18.24203	3.045275	15.69758	0.392734	0.734004	1.08273	1.79053	6.959936
947	1	-4122.452	-4106.827	-15.62462	5.048653	15.7316	0.504086	0.805117	1.08322	1.60758	6.793624
948	0	-4112.667	-4087.885	-24.78123	2.960762	15.52987	0.386203	0.729332	1.08232	1.80215	7.380173
949	1	-4109.644	-4099.185	-10.45915	3.773123	16.69785	0.441447	0.766979	1.08436	1.70721	6.482967
950	0	-4108.978	-4095.96	-13.01764	2.946546	15.63132	0.385084	0.728525	1.08224	1.80415	6.625482
951	1	-4126.442	-4103.594	-22.8479	3.312669	13.43843	0.412092	0.747491	1.08368	1.75674	7.199725
952	0	-4102.378	-4091.111	-11.26757	3.886883	19.08225	0.448038	0.771204	1.0844	1.69636	6.480695
